I_real,I_seir,S_seir,E_seir,u_opt,beta_opt,R0_opt
388,198.980725848617,494600.453810633,2044.55710874622,0.315212151733758,0.220396943685935,1.54277860580154
184,206.44717829556,494114.963684584,2121.13581304596,0.315212151733758,0.220396943685935,1.54277860580154
160,214.206379689689,493611.485475442,2200.38685957893,0.315212151733758,0.220396943685935,1.54277860580154
379,222.255821322199,493089.426180637,2282.36878246749,0.374819154118132,0.201212606257843,1.4084882438049
270,230.597020759477,492595.288453283,2320.03275332811,0.374819154118132,0.201212606257843,1.4084882438049
305,239.234011621508,492083.008984384,2368.30567156182,0.374819154118132,0.201212606257843,1.4084882438049
161,248.172404755353,491553.834611203,2423.81891043082,0.374819154118132,0.201212606257843,1.4084882438049
206,257.418801979165,491008.425652031,2484.46408751636,0.374819154118132,0.201212606257843,1.4084882438049
162,261.666763277618,490447.073156951,2548.9237650924,0.374819154118132,0.201212606257843,1.4084882438049
106,267.111263252914,489869.835371605,2616.37679742052,0.374819154118132,0.201212606257843,1.4084882438049
217,273.372368624409,489276.623502737,2686.31330680414,0.374819154118132,0.201212606257843,1.4084882438049
268,280.212283782335,488667.25567186,2758.4184763204,0.374819154118132,0.201212606257843,1.4084882438049
243,287.48242045133,488041.490910574,2832.49954234207,0.374819154118132,0.201212606257843,1.4084882438049
320,295.090165047711,487399.050637037,2908.43990741099,0.374819154118132,0.201212606257843,1.4084882438049
758,302.978010604674,486739.632282898,2986.17028006785,0.374819154118132,0.201212606257843,1.4084882438049
358,311.110450241932,486062.918001604,3065.65050534847,0.703628197082012,0.0953863882415434,0.667704717690804
173,319.465742958486,485733.761856768,2781.67654911434,0.703628197082012,0.0953863882415434,0.667704717690804
605,328.030738216073,485395.839068741,2563.2640273185,0.703628197082012,0.0953863882415434,0.667704717690804
326,336.797620921633,485055.633280073,2390.81701052279,0.703628197082012,0.0953863882415434,0.667704717690804
317,345.761862165176,484717.491816302,2250.79507218925,0.703628197082012,0.0953863882415434,0.667704717690804
119,313.733630720456,484384.292389962,2133.835484091,0.703628197082012,0.0953863882415434,0.667704717690804
378,289.099798480098,484057.902970584,2033.45780665143,0.703628197082012,0.0953863882415434,0.667704717690804
485,269.650222754461,483739.498864444,1945.17035146113,0.703628197082012,0.0953863882415434,0.667704717690804
248,253.85773562727,483429.781275276,1865.85387033727,0.703628197082012,0.0953863882415434,0.667704717690804
354,240.666354252136,483129.127915977,1793.33645556844,0.703628197082012,0.0953863882415434,0.667704717690804
210,229.345177030281,482837.696765784,1726.10031464744,0.703628197082012,0.0953863882415434,0.667704717690804
179,219.387605265605,482555.497522541,1663.07949496131,0.703628197082012,0.0953863882415434,0.667704717690804
152,210.441832038706,482282.44078292,1603.52033559002,0.777667487550682,0.0715570615774028,0.50089943104182
55,202.262896988501,482084.341285094,1480.91576629811,0.777667487550682,0.0715570615774028,0.50089943104182
97,194.679614664215,481892.810501873,1376.26339625977,0.777667487550682,0.0715570615774028,0.50089943104182
69,187.571760741585,481708.580416049,1285.24080283085,0.777667487550682,0.0715570615774028,0.50089943104182
