t,I_real,I_model,u_opt,R0_t,eta_acum
429,240,238.769858109582,0.155843377277409,1.90182518685079,0.00610325576012519
430,183,250.444781462323,0.155843377277409,1.90182518685079,-0.334363640090973
431,243,262.341699993101,0.155843377277409,1.90182518685079,-0.0958142105861366
432,449,274.573852254092,0.155843377277409,1.90182518685079,0.863399358371402
433,284,287.21695819212,0.213518987010388,1.77188611594309,-0.0159092136885646
434,377,300.323911318561,0.213518987010388,1.77188611594309,0.378795579205486
435,268,313.93371659391,0.213518987010388,1.77188611594309,-0.226682854601799
436,326,328.076918577926,0.213518987010388,1.77188611594309,-0.0102388027280613
437,306,342.778887503294,0.213518987010388,1.77188611594309,-0.18112207789818
438,311,352.333656607501,0.213518987010388,1.77188611594309,-0.203338778262684
439,432,363.394885088435,0.213518987010388,1.77188611594309,0.33714516607791
440,479,375.547146627697,0.213518987010388,1.77188611594309,0.507864026207956
441,675,388.536169971867,0.213518987010388,1.77188611594309,1.40481710195841
442,590,402.207122231648,0.213518987010388,1.77188611594309,0.919971976846749
443,279,416.466452246333,0.213518987010388,1.77188611594309,-0.672725934925469
444,181,431.258288440781,0.213518987010388,1.77188611594309,-1.22342219679809
445,361,446.549827897249,0.676082500548761,0.729763224425402,-0.417314707493628
446,560,462.3222799719,0.676082500548761,0.729763224425402,0.474908714719058
447,618,478.565241397342,0.676082500548761,0.729763224425402,0.67571014833628
448,570,495.273191216391,0.676082500548761,0.729763224425402,0.360948513461791
449,444,512.443295115171,0.676082500548761,0.729763224425402,-0.329521527413441
450,343,459.426612277293,0.676082500548761,0.729763224425402,-0.558719468911119
451,252,418.731239319963,0.676082500548761,0.729763224425402,-0.797538681599763
452,348,386.722232436425,0.676082500548761,0.729763224425402,-0.18462603417669
453,293,360.874721603012,0.676082500548761,0.729763224425402,-0.322584059801325
454,300,339.43354509932,0.676082500548761,0.729763224425402,-0.186813147068091
455,281,321.177242149397,0.676082500548761,0.729763224425402,-0.189728671054578
456,284,305.254447396033,0.676082500548761,0.729763224425402,-0.100050281459121
457,307,291.070488536638,0.733674424046322,0.600012692689254,0.0747364265578146
458,188,278.208783392252,0.733674424046322,0.600012692689254,-0.421780353004505
459,373,266.376355013034,0.733674424046322,0.600012692689254,0.496825415227059
460,288,255.366061045591,0.733674424046322,0.600012692689254,0.151543603694924
461,223,245.030406588093,0.733674424046322,0.600012692689254,-0.1019561674546
462,260,228.286754037813,0.733674424046322,0.600012692689254,0.146271450479959
463,333,213.69450539848,0.733674424046322,0.600012692689254,0.548418597180374
464,149,200.75925211576,0.733674424046322,0.600012692689254,-0.237125093965694
465,137,189.125122434515,0.733674424046322,0.600012692689254,-0.238001291445361
466,81,178.53437692128,0.733674424046322,0.600012692689254,-0.443851319374004
467,175,168.798872596372,0.733674424046322,0.600012692689254,0.028125669705464
468,203,159.779904225751,0.733674424046322,0.600012692689254,0.195377779318999
469,172,151.373958862679,0.977186179927089,0.0513979236258426,0.0928814841031513
470,171,143.502644857205,0.977186179927089,0.0513979236258426,0.123281332340675
471,126,136.105568221312,0.977186179927089,0.0513979236258426,-0.0451095609966432
472,44,129.13529027754,0.977186179927089,0.0513979236258426,-0.378379163461707
473,117,122.553755279629,0.977186179927089,0.0513979236258426,-0.0245766254995778
474,91,99.6094729114844,0.977186179927089,0.0513979236258426,-0.0379348279462745
475,87,81.1763377458961,0.977186179927089,0.0513979236258426,0.025550054337762
476,103,66.3358664479645,0.977186179927089,0.0513979236258426,0.160169253029304
477,100,54.3609750653331,0.977186179927089,0.0513979236258426,0.198529053245883
478,40,44.6755026435,0.977186179927089,0.0513979236258426,-0.0202522769920043
479,56,36.8223724367221,0.977186179927089,0.0513979236258426,0.0827191475949603
480,72,30.4385373844151,0.977186179927089,0.0513979236258426,0.17851525183852
481,41,25.2352554682819,0.744042558944077,0.57665401781963,0.0674635240031693
482,62,20.982553477489,0.744042558944077,0.57665401781963,0.174972617138961
483,52,17.496983157277,0.744042558944077,0.57665401781963,0.146717626957336
484,61,14.6319662615994,0.744042558944077,0.57665401781963,0.196549529095411
485,30,12.2701760900964,0.744042558944077,0.57665401781963,0.0749186898851627
486,25,15.4413334863195,0.744042558944077,0.57665401781963,0.0402642653008097
487,64,17.3381506629706,0.744042558944077,0.57665401781963,0.195941035586651
488,46,18.3494468632706,0.744042558944077,0.57665401781963,0.115747734131467
489,55,18.7500615887314,0.744042558944077,0.57665401781963,0.151274380499818
490,45,18.7340401447754,0.744042558944077,0.57665401781963,0.109271022935516
491,40,18.438166746671,0.744042558944077,0.57665401781963,0.0894242279457146
492,27,17.9586531460505,0.744042558944077,0.57665401781963,0.0373821749476187
493,19,17.3629734415175,0.639145860004439,0.812978864051948,0.00674911904368241
494,26,16.6982565444186,0.639145860004439,0.812978864051948,0.0382483611556612
495,32,15.997237211299,0.639145860004439,0.812978864051948,0.0656301735085702
496,25,15.2824754760977,0.639145860004439,0.812978864051948,0.0397491022830897
497,22,14.5693479180902,0.639145860004439,0.812978864051948,0.0303154954097519
498,43,14.7749741521477,0.639145860004439,0.812978864051948,0.114852672961403
499,7,14.7680732962184,0.639145860004439,0.812978864051948,-0.0315276809631856
500,10,14.6195113246723,0.639145860004439,0.812978864051948,-0.018700345251794
501,37,14.3779233349598,0.639145860004439,0.812978864051948,0.091340596182651
502,17,14.076647222797,0.639145860004439,0.812978864051948,0.0117731662060635
503,11,13.7384958697278,0.639145860004439,0.812978864051948,-0.0110003800925953
504,9,13.3790416867068,0.639145860004439,0.812978864051948,-0.0175453120505713
505,10,13.0088772602514,0.55918565570195,0.993123550943995,-0.0120266632108596
506,14,12.635171268971,0.55918565570195,0.993123550943995,0.00544313650252407
507,5,12.2627393402844,0.55918565570195,0.993123550943995,-0.0289004149987023
508,10,11.894781040372,0.55918565570195,0.993123550943995,-0.00752310900192105
509,10,11.5333870615892,0.55918565570195,0.993123550943995,-0.00607472974407062
510,7,11.612685149969,0.55918565570195,0.993123550943995,-0.0182334123398418
511,6,11.6003716675278,0.55918565570195,0.993123550943995,-0.022088798217388
512,7,11.5274073409787,0.55918565570195,0.993123550943995,-0.0178175512950528
513,6,11.4146478158398,0.55918565570195,0.993123550943995,-0.0212624827087885
514,5,11.2761361537617,0.55918565570195,0.993123550943995,-0.0245914151822183
515,13,11.1213225970453,0.55918565570195,0.993123550943995,0.00734501806730029
516,4,10.9565611247025,0.55918565570195,0.993123550943995,-0.0271385618338702
517,9,10.7861184330503,0.48272869273183,1.1653756828028,-0.00695377672636813
518,9,10.6128541967974,0.48272869273183,1.1653756828028,-0.00626743966477551
519,6,10.4386797077571,0.48272869273183,1.1653756828028,-0.0172161069789769
520,6,10.2648670946143,0.48272869273183,1.1653756828028,-0.0165110335921482
521,4,10.0922578028483,0.48272869273183,1.1653756828028,-0.0235416101236451
522,7,10.2418592612757,0.48272869273183,1.1653756828028,-0.0125038193118
523,6,10.323904682159,0.48272869273183,1.1653756828028,-0.0166462645224316
524,6,10.3613066281973,0.48272869273183,1.1653756828028,-0.0167591099075893
525,1,10.3692293989549,0.48272869273183,1.1653756828028,-0.0359362985094913
526,5,10.3577092542449,0.48272869273183,1.1653756828028,-0.0205118693983144
527,3,10.3333885315648,0.48272869273183,1.1653756828028,-0.0280239216270244
528,4,10.3006633312696,0.48272869273183,1.1653756828028,-0.0240331159080866
529,8,10.2624430914495,0.437417949762558,1.2674575831212,-0.00861469682394248
530,8,10.2206533026637,0.437417949762558,1.2674575831212,-0.00844151418332817
531,7,10.1765682254108,0.437417949762558,1.2674575831212,-0.0120552506093015
532,7,10.1310310977793,0.437417949762558,1.2674575831212,-0.0118627422628312
533,3,10.0845998798581,0.437417949762558,1.2674575831212,-0.0267974760770118
534,6,10.2102040770151,0.437417949762558,1.2674575831212,-0.0158987782346805
535,3,10.3001602592917,0.437417949762558,1.2674575831212,-0.0275217612452851
536,7,10.3667710865939,0.437417949762558,1.2674575831212,-0.0126719025160759
537,6,10.4180940296752,0.437417949762558,1.2674575831212,-0.0166015551283109
538,5,10.4594062309143,0.437417949762558,1.2674575831212,-0.0204807560399329
539,3,10.4941638821566,0.437417949762558,1.2674575831212,-0.0280680140274727
540,3,10.5246305525703,0.437417949762558,1.2674575831212,-0.0281360269756201
541,4,10.5522887039191,0.395000133350446,1.363021924444,-0.0244621854560784
542,2,10.578109208972,0.395000133350446,1.363021924444,-0.0319781860127128
543,4,10.6027278713835,0.395000133350446,1.363021924444,-0.0245780043857049
544,2,10.6265610373035,0.395000133350446,1.363021924444,-0.0320643782460519
545,2,10.6498813155984,0.395000133350446,1.363021924444,-0.0321039235651769
546,7,10.8351971850229,0.395000133350446,1.363021924444,-0.0142134477110605
547,3,10.9881515109495,0.395000133350446,1.363021924444,-0.0295612460662136
548,2,11.120366367682,0.395000133350446,1.363021924444,-0.0337018980195349
549,1,11.2393830839839,0.395000133350446,1.363021924444,-0.037781780897369
550,5,11.3500957019186,0.395000133350446,1.363021924444,-0.0233967958052081
551,4,11.4556808887956,0.395000133350446,1.363021924444,-0.0274303801310636
552,0,11.5582011933459,0.395000133350446,1.363021924444,-0.0424623555249898
553,1,11.6589963952366,0.356877185664822,1.44891023018479,-0.0391048612658744
554,3,11.7589373863724,0.356877185664822,1.44891023018479,-0.0320920613556323
555,4,11.8585908730904,0.356877185664822,1.44891023018479,-0.028755662123072
556,4,11.9583262252206,0.356877185664822,1.44891023018479,-0.0290826295414767
557,2,12.0583847938517,0.356877185664822,1.44891023018479,-0.0367091356949427
558,5,12.3172275920717,0.356877185664822,1.44891023018479,-0.0266702565380932
559,4,12.5462905756713,0.356877185664822,1.44891023018479,-0.0311095504884591
560,1,12.7570263809311,0.356877185664822,1.44891023018479,-0.0427414998450263
561,4,12.9568133614039,0.356877185664822,1.44891023018479,-0.0325194135605311
562,3,13.1504088396398,0.356877185664822,1.44891023018479,-0.0368052998295703
563,2,13.3408840257424,0.356877185664822,1.44891023018479,-0.0410688087386569
564,1,13.5302254825921,0.356877185664822,1.44891023018479,-0.0453172116011533
565,4,13.7197220723157,0.320962236784214,1.52982407072934,-0.0351096201303861
566,0,13.9102138963686,0.320962236784214,1.52982407072934,-0.0501883445499006
567,2,14.1022524512329,0.320962236784214,1.52982407072934,-0.0436146741259373
568,0,14.2962036655456,0.320962236784214,1.52982407072934,-0.0514618142372121
569,4,14.4923141902715,0.320962236784214,1.52982407072934,-0.0377254279682738
570,0,14.8636994004845,0.320962236784214,1.52982407072934,-0.0533812700547227
571,1,15.2052864987917,0.320962236784214,1.52982407072934,-0.0509579165627769
572,6,15.5297534351737,0.320962236784214,1.52982407072934,-0.0341462946522568
573,2,15.8452272483068,0.320962236784214,1.52982407072934,-0.0495521879634757
574,2,16.1569301279576,0.320962236784214,1.52982407072934,-0.0506096386242208
575,8,16.4682302723225,0.320962236784214,1.52982407072934,-0.0302383980163514
576,1,16.7813127711739,0.320962236784214,1.52982407072934,-0.0562874780073445
577,0,17.0976079137939,0.287319144137059,1.60561957980626,-0.060916249431166
578,4,17.4180646355304,0.287319144137059,1.60561957980626,-0.0477576922972335
579,1,17.7433250990329,0.287319144137059,1.60561957980626,-0.0595321089972979
580,3,18.0738361581146,0.287319144137059,1.60561957980626,-0.0535414226932329
581,4,18.4099205259813,0.287319144137059,1.60561957980626,-0.0511310501522707
582,3,18.9511866269656,0.287319144137059,1.60561957980626,-0.0565423149126004
583,4,19.4622587122752,0.287319144137059,1.60561957980626,-0.054753443386541
584,3,19.957989412147,0.287319144137059,1.60561957980626,-0.0599889448013721
585,7,20.4478770990795,0.287319144137059,1.60561957980626,-0.0475236080065537
586,9,20.9380275220505,0.287319144137059,1.60561957980626,-0.0421451406611583
587,3,21.4323973549285,0.287319144137059,1.60561957980626,-0.0650064516784675
588,8,21.933582543912,0.287319144137059,1.60561957980626,-0.0490905143823106
589,3,22.4433180950741,0.25394388715882,1.68081167405782,-0.0684370489249477
590,2,22.9627949364064,0.25394388715882,1.68081167405782,-0.0737194460768001
591,7,23.4928608172912,0.25394388715882,1.68081167405782,-0.0579483670474876
592,4,24.0341476945207,0.25394388715882,1.68081167405782,-0.0703280792029418
593,6,24.5871525144991,0.25394388715882,1.68081167405782,-0.0651904185431467
594,4,25.4090402101717,0.25394388715882,1.68081167405782,-0.0750207620015902
595,11,26.1979160931727,0.25394388715882,1.68081167405782,-0.0532086237435705
596,3,26.9732814236103,0.25394388715882,1.68081167405782,-0.0838570384684869
597,4,27.7476019999286,0.25394388715882,1.68081167405782,-0.0829939041537164
598,1,28.5289183273283,0.25394388715882,1.68081167405782,-0.0961236644655384
599,6,29.322489060297,0.25394388715882,1.68081167405782,-0.081363786070312
600,4,30.1318258098063,0.25394388715882,1.68081167405782,-0.0910838598547174
601,7,30.959344756264,0.135485557287612,1.94768991593519,-0.0834549224406607
602,3,31.8067770007784,0.135485557287612,1.94768991593519,-0.100292114338865
603,9,32.6754270137497,0.135485557287612,1.94768991593519,-0.0823882217335708
604,1,33.566335440993,0.135485557287612,1.94768991593519,-0.113274326535322
605,2,34.4803816891404,0.135485557287612,1.94768991593519,-0.112922141578462
606,4,36.6622331507325,0.135485557287612,1.94768991593519,-0.113500908479493
607,3,38.6534031119577,0.135485557287612,1.94768991593519,-0.123836888133812
608,0,40.5542183631585,0.135485557287612,1.94768991593519,-0.140792898459655
609,0,42.4274448679357,0.135485557287612,1.94768991593519,-0.147226965881271
610,4,44.3127953636416,0.135485557287612,1.94768991593519,-0.139823208648882
611,0,46.2358498883226,0.135485557287612,1.94768991593519,-0.160291745011092
612,1,48.2135415821855,0.135485557287612,1.94768991593519,-0.163604388255633
613,7,50.2575308564732,0.17591734124134,1.85659996532329,-0.149815187083075
614,9,52.376281309471,0.17591734124134,1.85659996532329,-0.150134988052469
615,3,54.5763374404625,0.17591734124134,1.85659996532329,-0.178408580926933
616,6,56.8631115926345,0.17591734124134,1.85659996532329,-0.175834450794467
617,11,59.2413691370748,0.17591734124134,1.85659996532329,-0.16666969244649
618,6,61.0456937110053,0.17591734124134,1.85659996532329,-0.190062520100304
619,3,63.0565236546182,0.17591734124134,1.85659996532329,-0.207238103445455
620,7,65.2271934592762,0.17591734124134,1.85659996532329,-0.200803705440299
621,9,67.5298304774503,0.17591734124134,1.85659996532329,-0.20172500569705
622,14,69.948243882621,0.17591734124134,1.85659996532329,-0.192710640293888
623,16,72.4735163796424,0.17591734124134,1.85659996532329,-0.194402116890952
624,15,75.1012714753168,0.17591734124134,1.85659996532329,-0.206764941485267
625,8,77.8299795066703,0.100297015399836,2.02696721288381,-0.240120291366872
626,2,80.6599076394535,0.100297015399836,2.02696721288381,-0.270389998365891
627,39,83.5924690815047,0.100297015399836,2.02696721288381,-0.153231836422673
628,75,86.6298197651917,0.100297015399836,2.02696721288381,-0.0399494512327473
629,79,89.7746084133807,0.100297015399836,2.02696721288381,-0.0369989779848823
630,82,94.9761280022515,0.100297015399836,2.02696721288381,-0.0445434451236267
631,47,99.9711886445103,0.100297015399836,2.02696721288381,-0.181772802376458
632,16,104.919477067561,0.100297015399836,2.02696721288381,-0.305025844001138
633,12,109.92180419139,0.100297015399836,2.02696721288381,-0.335791538847226
634,91,115.04310663842,0.100297015399836,2.02696721288381,-0.0824198046182433
635,136,120.326502694637,0.100297015399836,2.02696721288381,0.0537103050326563
636,139,125.801882516863,0.100297015399836,2.02696721288381,0.0452120764989077
637,151,131.491158315107,0.193627523316484,1.81670017726549,0.0667967545219798
638,212,137.411473195108,0.193627523316484,1.81670017726549,0.255216107112553
639,188,143.577162124337,0.193627523316484,1.81670017726549,0.151898929584751
640,84,150.000949822058,0.193627523316484,1.81670017726549,-0.22553354891248
641,126,156.69468178091,0.193627523316484,1.81670017726549,-0.104818236301254
642,264,159.695271827762,0.193627523316484,1.81670017726549,0.355951348272837
643,308,163.61144192652,0.193627523316484,1.81670017726549,0.492416446559574
644,377,168.159717572963,0.193627523316484,1.81670017726549,0.711749802679395
645,353,173.164892837131,0.193627523316484,1.81670017726549,0.6124929072047
646,247,178.519220884651,0.193627523316484,1.81670017726549,0.233082125407306
647,207,184.156987811199,0.193627523316484,1.81670017726549,0.0776975864136465
648,354,190.038669260232,0.193627523316484,1.81670017726549,0.557326455949954
649,414,196.14105638325,0.788484742858289,0.47652891964282,0.739297628745617
650,382,202.451100266971,0.788484742858289,0.47652891964282,0.607667736580962
651,330,208.962072718984,0.788484742858289,0.47652891964282,0.40855216083371
652,236,215.671169986207,0.788484742858289,0.47652891964282,0.0684359180971497
653,181,222.578015286121,0.788484742858289,0.47652891964282,-0.139599610862351
654,151,191.602922039215,0.788484742858289,0.47652891964282,-0.135965750969732
655,150,167.260175091415,0.788484742858289,0.47652891964282,-0.057646407126673
656,194,147.82941836024,0.788484742858289,0.47652891964282,0.15379783295698
657,160,132.061778781108,0.788484742858289,0.47652891964282,0.0928206149392792
658,126,119.048905893445,0.788484742858289,0.47652891964282,0.0230336443536749
659,110,108.128493758162,0.788484742858289,0.47652891964282,0.00618539633471467
660,64,98.8161212140245,0.788484742858289,0.47652891964282,-0.114769463583939
661,72,90.7560746492898,0.726493664211107,0.616190436898965,-0.0616743849804257
662,103,83.6858608734462,0.726493664211107,0.616190436898965,0.0633580772684688
663,83,77.4105929133371,0.726493664211107,0.616190436898965,0.0182918908216827
664,83,71.7844960361469,0.726493664211107,0.616190436898965,0.0366167953675404
665,96,66.6975491155031,0.726493664211107,0.616190436898965,0.0954413580229325
666,85,64.6179172065402,0.726493664211107,0.616190436898965,0.066230003869798
667,58,62.2606194871175,0.726493664211107,0.616190436898965,-0.0138119483034425
668,38,59.7517489729759,0.726493664211107,0.616190436898965,-0.0703484870929207
669,93,57.1782631169508,0.726493664211107,0.616190436898965,0.115581413439311
670,81,54.5995424209531,0.726493664211107,0.616190436898965,0.0849837682730548
671,52,52.0555622174363,0.726493664211107,0.616190436898965,-0.000178438943592815
672,46,49.5726689888756,0.726493664211107,0.616190436898965,-0.0114469757247835
673,34,47.1676623414853,0.669454635523775,0.744695335718813,-0.0420955820033247
674,12,44.8506785255393,0.669454635523775,0.744695335718813,-0.104795759339064
675,9,42.6272262695398,0.669454635523775,0.744695335718813,-0.107044391839868
676,31,40.4996230575419,0.669454635523775,0.744695335718813,-0.030175517481494
677,22,38.4680073825762,0.669454635523775,0.744695335718813,-0.0521995610784093
678,18,37.7315844196962,0.669454635523775,0.744695335718813,-0.0624118646985037
679,15,36.7857155091153,0.669454635523775,0.744695335718813,-0.068763563365851
680,10,35.7110362309623,0.669454635523775,0.744695335718813,-0.0809821705469157
681,7,34.5630405106882,0.669454635523775,0.744695335718813,-0.0866327645567165
682,8,33.379737932994,0.669454635523775,0.744695335718813,-0.0796029795559623
683,12,32.1869854259268,0.669454635523775,0.744695335718813,-0.0631833596657188
684,9,31.0021995148412,0.669454635523775,0.744695335718813,-0.0687208157157465
685,7,29.836940858861,0.620365718582874,0.855289194868235,-0.0711846281202486
686,12,28.6987134603441,0.620365718582874,0.855289194868235,-0.0519508081784818
687,5,27.5922169733633,0.620365718582874,0.855289194868235,-0.0701504991805236
688,10,26.5202181476713,0.620365718582874,0.855289194868235,-0.0511978736982311
689,3,25.4841570375967,0.620365718582874,0.855289194868235,-0.0695470308255147
690,4,25.0930453929246,0.620365718582874,0.855289194868235,-0.0651191475193912
691,3,24.5922872403571,0.620365718582874,0.855289194868235,-0.0665329985646573
692,3,24.0231947857361,0.620365718582874,0.855289194868235,-0.0646558429188161
693,1,23.4139620406473,0.620365718582874,0.855289194868235,-0.0688018145851323
694,2,22.7837693341558,0.620365718582874,0.855289194868235,-0.0636765236709492
695,2,22.1456052503189,0.620365718582874,0.855289194868235,-0.0616042524676061
696,4,21.5082067608993,0.620365718582874,0.855289194868235,-0.0534378457800315
697,3,20.877393078055,0.582427037279937,0.940762361476965,-0.0544646883477502
698,2,20.2569826540548,0.582427037279937,0.940762361476965,-0.0555226141746121
699,2,19.6494235655001,0.582427037279937,0.940762361476965,-0.0535800186591361
700,0,19.0562268269385,0.582427037279937,0.940762361476965,-0.0577486768275178
701,3,18.4782642018657,0.582427037279937,0.940762361476965,-0.0468232464894076
702,3,18.229104740929,0.582427037279937,0.940762361476965,-0.0459884879868993
703,2,17.9234517045385,0.582427037279937,0.940762361476965,-0.0480008365816134
704,3,17.5825701514924,0.582427037279937,0.940762361476965,-0.0438817398766252
705,4,17.2208675487714,0.582427037279937,0.940762361476965,-0.0397145115518551
706,4,16.8480823716689,0.582427037279937,0.940762361476965,-0.038527286256568
707,3,16.470774693795,0.582427037279937,0.940762361476965,-0.040324114641731
708,1,16.0933413866942,0.582427037279937,0.940762361476965,-0.0451025549877391
709,4,15.7187075422704,0.549944354949734,1.01394354815392,-0.0349591853321475
710,0,15.3487973750449,0.549944354949734,1.01394354815392,-0.0457134527223112
711,1,14.9848549293191,0.549944354949734,1.01394354815392,-0.041583102302462
712,0,14.6276624881684,0.549944354949734,1.01394354815392,-0.0434234437475979
713,1,14.2776893063287,0.549944354949734,1.01394354815392,-0.0393516912199733
714,0,14.1306804630225,0.549944354949734,1.01394354815392,-0.0418115913694545
715,1,13.9474159770395,0.549944354949734,1.01394354815392,-0.0382481641552559
716,0,13.741205031466,0.549944354949734,1.01394354815392,-0.0405272682545438
717,1,13.5210134995084,0.549944354949734,1.01394354815392,-0.0368687281092587
718,1,13.292872679263,0.549944354949734,1.01394354815392,-0.0361384361301671
719,3,13.060831243053,0.549944354949734,1.01394354815392,-0.0295289680651145
720,3,12.8275985194939,0.549944354949734,1.01394354815392,-0.0287979370499939
721,2,12.5949791948144,0.528478541493101,1.06230450818098,-0.0309976243622186
722,0,12.3641670649967,0.528478541493101,1.06230450818098,-0.0361178753969948
723,1,12.1359435400695,0.528478541493101,1.06230450818098,-0.0324798798554074
724,0,11.910811783115,0.528478541493101,1.06230450818098,-0.0346864497101558
725,1,11.6890873530196,0.528478541493101,1.06230450818098,-0.0310807319755005
726,0,11.5720599760617,0.528478541493101,1.06230450818098,-0.0335965310080591
727,1,11.4366040520647,0.528478541493101,1.06230450818098,-0.0302536055144509
728,1,11.2896133670083,0.528478541493101,1.06230450818098,-0.0297818847989821
729,1,11.1357104998456,0.528478541493101,1.06230450818098,-0.0292916291614662
730,0,10.9779911500468,0.528478541493101,1.06230450818098,-0.0316773924980003
731,0,10.818524578586,0.528478541493101,1.06230450818098,-0.0311697138402862
732,0,10.6586900763391,0.528478541493101,1.06230450818098,-0.0306625203881798
733,0,10.4994031875875,0.513109659231529,1.096929513295,-0.0301591054319872
734,1,10.3412678111557,0.513109659231529,1.096929513295,-0.0267929192977622
735,1,10.1846784655246,0.513109659231529,1.096929513295,-0.0263050711631155
736,0,10.029889046555,0.513109659231529,1.096929513295,-0.0286836161195122
737,0,9.87705905626671,0.513109659231529,1.096929513295,-0.0282051625858081
738,1,9.78575734949901,0.513109659231529,1.096929513295,-0.0250521081641068
739,2,9.68375389605463,0.513109659231529,1.096929513295,-0.0218777958920491
740,0,9.57509766708444,0.513109659231529,1.096929513295,-0.027223208270205
741,1,9.4624950372367,0.513109659231529,1.096929513295,-0.0240248905454877
742,1,9.34775296330792,0.513109659231529,1.096929513295,-0.0236646670356854
743,0,9.23207589289036,0.513109659231529,1.096929513295,-0.0261335804021562
744,0,9.11626468013484,0.513109659231529,1.096929513295,-0.0257683213623425
745,0,9.00084985119257,0.50046005383216,1.12542817989866,-0.0254056926615829
746,1,8.8861808869441,0.50046005383216,1.12542817989866,-0.022228042017367
747,3,8.77248603913734,0.50046005383216,1.12542817989866,-0.0162474489771713
748,4,8.65991240501528,0.50046005383216,1.12542817989866,-0.0130975094729649
749,0,8.54855277579548,0.50046005383216,1.12542817989866,-0.0239934722596052
750,3,8.48002242658685,0.50046005383216,1.12542817989866,-0.015359364063027
751,0,8.40394329482573,0.50046005383216,1.12542817989866,-0.0235215133528065
752,1,8.32314561086874,0.50046005383216,1.12542817989866,-0.0204678354574599
753,0,8.2395167423455,0.50046005383216,1.12542817989866,-0.0229968810052704
754,1,8.15431423213118,0.50046005383216,1.12542817989866,-0.0199401768705379
755,2,8.06837491291543,0.50046005383216,1.12542817989866,-0.0168899374627185
756,1,7.9822545999037,0.50046005383216,1.12542817989866,-0.0194064815222711
757,1,7.89632140874903,0.490014343305582,1.14896162717522,-0.0191412915030405
758,0,7.81081809432327,0.490014343305582,1.14896162717522,-0.0216501044334751
759,1,7.72590369475448,0.490014343305582,1.14896162717522,-0.0186176407731674
760,2,7.64168135087364,0.490014343305582,1.14896162717522,-0.0155953053930373
761,2,7.5582168904484,0.490014343305582,1.14896162717522,-0.015343800600522
762,1,7.5054321120691,0.490014343305582,1.14896162717522,-0.0179343865409659
763,8,7.44716481992672,0.490014343305582,1.14896162717522,0.00152201790544292
764,2,7.38545381051846,0.490014343305582,1.14896162717522,-0.0148067893706213
765,2,7.32165603806681,0.490014343305582,1.14896162717522,-0.0146116979330814
766,3,7.2566740601757,0.490014343305582,1.14896162717522,-0.0116718677853728
767,3,7.19110761629129,0.490014343305582,1.14896162717522,-0.0114766632006274
768,4,7.12535464582695,0.490014343305582,1.14896162717522,-0.00854680457159733
769,7,7.05967861108773,0.433796640459567,1.27561613694453,-0.000162995246480068
770,8,6.99425336440996,0.433796640459567,1.27561613694453,0.00274366179542064
771,9,6.92919304982809,0.433796640459567,1.27561613694453,0.0056424531940088
772,2,6.86457203108016,0.433796640459567,1.27561613694453,-0.0132391456559895
773,8,6.80043817268898,0.433796640459567,1.27561613694453,0.00326081030442383
774,9,6.87973674983279,0.433796640459567,1.27561613694453,0.00575679631032333
775,13,6.92964009654943,0.433796640459567,1.27561613694453,0.0164624436039838
776,7,6.96019580857692,0.433796640459567,1.27561613694453,0.000107819682610249
777,8,6.9780156750563,0.433796640459567,1.27561613694453,0.00276505300227619
778,11,6.98745059079129,0.433796640459567,1.27561613694453,0.0108435178879086
779,9,6.9913636867487,0.433796640459567,1.27561613694453,0.00542178503972124
780,4,6.99163907796703,0.433796640459567,1.27561613694453,-0.00806569798359669
781,5,6.98951663983907,0.4645723893359,1.20628055065435,-0.00535740780077898
782,30,6.98581230521343,0.4645723893359,1.20628055065435,0.0618956052014536
783,27,6.98106302995269,0.4645723893359,1.20628055065435,0.0537728291149218
784,17,6.97562218730661,0.4645723893359,1.20628055065435,0.0268929031696652
785,31,6.9697223423042,0.4645723893359,1.20628055065435,0.064386988450849
786,28,6.88808659968806,0.4645723893359,1.20628055065435,0.0564971648211148
787,23,6.82141250771523,0.4645723893359,1.20628055065435,0.043241431885568
788,46,6.76471719129863,0.4645723893359,1.20628055065435,0.104736324194307
789,54,6.71469851459006,0.4645723893359,1.20628055065435,0.126069040272552
790,45,6.66916806381388,0.4645723893359,1.20628055065435,0.102068783722941
791,45,6.6266754226894,0.4645723893359,1.20628055065435,0.102055683595653
792,32,6.58625920395438,0.4645723893359,1.20628055065435,0.0675056467847942
793,20,6.5472820734362,0.551608791454503,1.01019369038882,0.0356858301267147
794,31,6.50932143037707,0.551608791454503,1.01019369038882,0.0648711462010394
795,37,6.47209696756702,0.551608791454503,1.01019369038882,0.0807446282160872
796,51,6.43542266943157,0.551608791454503,1.01019369038882,0.117699141329962
797,59,6.39917500369078,0.551608791454503,1.01019369038882,0.138721513062619
798,72,6.16106458019407,0.551608791454503,1.01019369038882,0.173381493304907
799,49,5.96481028727594,0.551608791454503,1.01019369038882,0.113165293782878
800,24,5.79753794364495,0.551608791454503,1.01019369038882,0.0477958484916264
801,35,5.65052771703743,0.551608791454503,1.01019369038882,0.0769540989227586
802,36,5.5178696620351,0.551608791454503,1.01019369038882,0.0798084918007324
803,48,5.39555444016991,0.551608791454503,1.01019369038882,0.11138634138316
804,31,5.28085835802971,0.551608791454503,1.01019369038882,0.0671440646379873
